id,code,billing_name,billing_address,billing_type,billing_entity_id,billing_entity_name,billing_entity_role,billing_entity_role_name,billing_entity_json,,,,,,,,,,,,,,,,,,,,
21350,F-2305-00376YWL-L,WOODLANDS SQUARE PTE. LTD.,"6 Woodlands Square  #06-01, Woods Square Singapore 737737",form_selected,30868,TenantEntity,landlord,Landlord,"{""name"": ""WOODLANDS SQUARE PTE. LTD."", ""refId"": 30868, ""address"": ""6 Woodlands Square  #06-01, Woods Square Singapore 737737"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""6 Woodlands Square  #06-01, Woods Square Singapore 737737"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737737"", ""streetName"": ""Woodlands Square"", ""unitNumber"": ""#06-01"", ""addressLine"": ""6 Woodlands Square  #06-01, Woods Square Singapore 737737"", ""blockNumber"": ""6"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20180,F-2402-00219CFX-L,WOODLANDS TRANSPORT SERVICE PTE LTD,8 GUL CIRCLE  Singapore 629564,form_selected,24877,TenantEntity,landlord,Landlord,"{""name"": ""WOODLANDS TRANSPORT SERVICE PTE LTD"", ""refId"": 24877, ""address"": ""8 GUL CIRCLE  Singapore 629564"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""8 GUL CIRCLE  Singapore 629564"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""629564"", ""streetName"": ""GUL CIRCLE"", ""unitNumber"": """", ""addressLine"": ""8 GUL CIRCLE  Singapore 629564"", ""blockNumber"": ""8"", ""floorNumber"": """", ""buildingName"": ""GUL CIRCLE""}}",,,,,,,,,,,,,,,,,,,,
19025,F-2111-00499CRS-L,WOOODPECKERS PTE LTD,71 woodland Industrial Xchange  #05-05 Singapore 737743,form_selected,25024,TenantEntity,tenant,Tenant,"{""name"": ""WOOODPECKERS PTE LTD"", ""refId"": 25024, ""address"": ""71 woodland Industrial Xchange  #05-05 Singapore 737743"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""71 woodland Industrial Xchange  #05-05 Singapore 737743"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737743"", ""streetName"": ""woodland Industrial Xchange"", ""unitNumber"": ""#05-05"", ""addressLine"": ""71 woodland Industrial Xchange  #05-05 Singapore 737743"", ""blockNumber"": ""71"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20726,F-2209-00748JC-L,WORLDWIDE ROADTECH SINGAPORE PTE LTD,"18 BOON LAY WAY  #10-93, TRADEHUB 21 Singapore 609966",form_selected,25436,TenantEntity,tenant,Tenant,"{""name"": ""WORLDWIDE ROADTECH SINGAPORE PTE LTD"", ""refId"": 25436, ""address"": ""18 BOON LAY WAY  #10-93, TRADEHUB 21 Singapore 609966"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""18 BOON LAY WAY  #10-93, TRADEHUB 21 Singapore 609966"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""609966"", ""streetName"": ""BOON LAY WAY"", ""unitNumber"": ""#10-93"", ""addressLine"": ""18 BOON LAY WAY  #10-93, TRADEHUB 21 Singapore 609966"", ""blockNumber"": ""18"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20089,F-2407-00809OCY-L,WPC LOGISTICS (S) PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28762,TenantEntity,landlord,Landlord,"{""name"": ""WPC LOGISTICS (S) PTE LTD"", ""refId"": 28762, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20113,F-2403-00252OCY-L,WPC LOGISTICS (S) PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28762,TenantEntity,landlord,Landlord,"{""name"": ""WPC LOGISTICS (S) PTE LTD"", ""refId"": 28762, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20120,F-2401-00081OCY-L,WPC LOGISTICS (S) PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28762,TenantEntity,landlord,Landlord,"{""name"": ""WPC LOGISTICS (S) PTE LTD"", ""refId"": 28762, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20067,F-2501-00017OCY-S,WPC MARINE & OFFSHORE SERVICES PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28728,TenantEntity,seller,Seller,"{""name"": ""WPC MARINE & OFFSHORE SERVICES PTE LTD"", ""refId"": 28728, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20090,F-2407-00808OCY-L,WPC MARINE & OFFSHORE SERVICES PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28728,TenantEntity,landlord,Landlord,"{""name"": ""WPC MARINE & OFFSHORE SERVICES PTE LTD"", ""refId"": 28728, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20121,F-2401-00043OCY-L,WPC MARINE & OFFSHORE SERVICES PTE LTD,"100 PASIR PANJANG ROAD  #06-05, PASIR PANJANG Singapore 118518",form_selected,28728,TenantEntity,landlord,Landlord,"{""name"": ""WPC MARINE & OFFSHORE SERVICES PTE LTD"", ""refId"": 28728, ""address"": ""100 PASIR PANJANG ROAD  #06-05, PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
20123,F-2410-01264OCY-L,WPC MARINE & OFFSHORE SERVICES PTE LTD,100 PASIR PANJANG ROAD  #06-05 Singapore 118518,form_selected,28728,TenantEntity,landlord,Landlord,"{""name"": ""WPC MARINE & OFFSHORE SERVICES PTE LTD"", ""refId"": 28728, ""address"": ""100 PASIR PANJANG ROAD  #06-05 Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05 Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05 Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20064,F-2503-00320OCY-S,WPC PTE LTD,"100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518",form_selected,28722,TenantEntity,seller,Seller,"{""name"": ""WPC PTE LTD"", ""refId"": 28722, ""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""118518"", ""streetName"": ""PASIR PANJANG ROAD"", ""unitNumber"": ""#06-05"", ""addressLine"": ""100 PASIR PANJANG ROAD  #06-05, 100 PASIR PANJANG Singapore 118518"", ""blockNumber"": ""100"", ""floorNumber"": """", ""buildingName"": ""PASIR PANJANG""}}",,,,,,,,,,,,,,,,,,,,
22681,F-2503-00347LGC-L,WTF TECHNOLOGY PTE LTD,"55 SERANGOON NORTH AVENUE 4  #02-08, S9 Singapore 555859",form_selected,26647,TenantEntity,landlord,Landlord,"{""name"": ""WTF TECHNOLOGY PTE LTD"", ""refId"": 26647, ""address"": ""55 SERANGOON NORTH AVENUE 4  #02-08, S9 Singapore 555859"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""55 SERANGOON NORTH AVENUE 4  #02-08, S9 Singapore 555859"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""555859"", ""streetName"": ""SERANGOON NORTH AVENUE 4"", ""unitNumber"": ""#02-08"", ""addressLine"": ""55 SERANGOON NORTH AVENUE 4  #02-08, S9 Singapore 555859"", ""blockNumber"": ""55"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20303,F-2504-00536GHQ-L,WTS ENGINEERING (M&E) PTE. LTD.,"280 WOODLANDS INDUSTRIAL PARK E5  #05-32, HARVEST @ WOODLANDS Singapore 757322",form_selected,25537,TenantEntity,tenant,Tenant,"{""name"": ""WTS ENGINEERING (M&E) PTE. LTD."", ""refId"": 25537, ""address"": ""280 WOODLANDS INDUSTRIAL PARK E5  #05-32, HARVEST @ WOODLANDS Singapore 757322"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""280 WOODLANDS INDUSTRIAL PARK E5  #05-32, HARVEST @ WOODLANDS Singapore 757322"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""757322"", ""streetName"": ""WOODLANDS INDUSTRIAL PARK E5"", ""unitNumber"": ""#05-32"", ""addressLine"": ""280 WOODLANDS INDUSTRIAL PARK E5  #05-32, HARVEST @ WOODLANDS Singapore 757322"", ""blockNumber"": ""280"", ""floorNumber"": """", ""buildingName"": ""WOODLANDS""}}",,,,,,,,,,,,,,,,,,,,
19263,F-2504-00581LKX-L,WU LITING,38B LENGKONG TIGA  Singapore 417457,form_selected,26915,TenantEntity,landlord,Landlord,"{""name"": ""WU LITING"", ""refId"": 26915, ""address"": ""38B LENGKONG TIGA  Singapore 417457"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""38B LENGKONG TIGA  Singapore 417457"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""417457"", ""streetName"": ""LENGKONG TIGA"", ""unitNumber"": """", ""addressLine"": ""38B LENGKONG TIGA  Singapore 417457"", ""blockNumber"": ""38B"", ""floorNumber"": """", ""buildingName"": ""LENGKONG TIGA""}}",,,,,,,,,,,,,,,,,,,,
19264,F-2504-00460LKX-L,WU TZU CHIEN,38 LENGKONG TIGA  Singapore 417446,form_selected,26917,TenantEntity,landlord,Landlord,"{""name"": ""WU TZU CHIEN"", ""refId"": 26917, ""address"": ""38 LENGKONG TIGA  Singapore 417446"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""38 LENGKONG TIGA  Singapore 417446"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""417446"", ""streetName"": ""LENGKONG TIGA"", ""unitNumber"": """", ""addressLine"": ""38 LENGKONG TIGA  Singapore 417446"", ""blockNumber"": ""38"", ""floorNumber"": """", ""buildingName"": ""LENGKONG TIGA""}}",,,,,,,,,,,,,,,,,,,,
23987,CAS-0005067,Wu XueYun,10 PINE CLOSE #05-42 SINGAPORE 391010,form_selected,31866,TenantEntity,buyer,Buyer,"{""name"": ""Wu XueYun"", ""email"": ""ezlanded@gmail.com"", ""refId"": 31866, ""address"": ""10 PINE CLOSE #05-42 SINGAPORE 391010"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""individual""}, ""addressObj"": {""country"": ""Singapore"", ""postalCode"": ""391010"", ""streetName"": ""PINE CLOSE"", ""unitNumber"": ""42"", ""addressLine"": ""10 PINE CLOSE #05-42 SINGAPORE 391010"", ""blockNumber"": ""10"", ""countryCode"": ""SG"", ""floorNumber"": ""05""}}",,,,,,,,,,,,,,,,,,,,
19760,F-2410-01305WCW-S,WU YING YING,659 CHOA CHU KANG CRESCENT  #04-73 Singapore 680659,form_selected,30622,TenantEntity,buyer,Buyer,"{""name"": ""WU YING YING"", ""refId"": 30622, ""address"": ""659 CHOA CHU KANG CRESCENT  #04-73 Singapore 680659"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""659 CHOA CHU KANG CRESCENT  #04-73 Singapore 680659"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""680659"", ""streetName"": ""CHOA CHU KANG CRESCENT"", ""unitNumber"": ""#04-73"", ""addressLine"": ""659 CHOA CHU KANG CRESCENT  #04-73 Singapore 680659"", ""blockNumber"": ""659"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20897,F-2401-00023WPC-L,WUJIE TIMES SQUARE PTE. LTD.,"601 Macpherson Road  #08-12, Grantral Mall at Macpherson Singapore 368242",form_selected,30700,TenantEntity,landlord,Landlord,"{""name"": ""WUJIE TIMES SQUARE PTE. LTD."", ""refId"": 30700, ""address"": ""601 Macpherson Road  #08-12, Grantral Mall at Macpherson Singapore 368242"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""601 Macpherson Road  #08-12, Grantral Mall at Macpherson Singapore 368242"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""368242"", ""streetName"": ""Macpherson Road"", ""unitNumber"": ""#08-12"", ""addressLine"": ""601 Macpherson Road  #08-12, Grantral Mall at Macpherson Singapore 368242"", ""blockNumber"": ""601"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
23134,F-2401-00061NKL-L,WULINK SOLUTIONS PTE. LTD.,"51 UBI AVENUE 1  #03-18, PAYA UBI INDUSTRIAL PARK Singapore 408933",form_selected,28078,TenantEntity,landlord,Landlord,"{""name"": ""WULINK SOLUTIONS PTE. LTD."", ""refId"": 28078, ""address"": ""51 UBI AVENUE 1  #03-18, PAYA UBI INDUSTRIAL PARK Singapore 408933"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""51 UBI AVENUE 1  #03-18, PAYA UBI INDUSTRIAL PARK Singapore 408933"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408933"", ""streetName"": ""UBI AVENUE 1"", ""unitNumber"": ""#03-18"", ""addressLine"": ""51 UBI AVENUE 1  #03-18, PAYA UBI INDUSTRIAL PARK Singapore 408933"", ""blockNumber"": ""51"", ""floorNumber"": """", ""buildingName"": ""PAYA UBI INDUSTRIAL PARK""}}",,,,,,,,,,,,,,,,,,,,
23875,CAS-0004999,WZ Enterprise Pte Ltd,1 SOON LEE STREET #03-20 PIONEER CENTRE SINGAPORE 627605,form_selected,31597,TenantEntity,landlord,Landlord,"{""name"": ""WZ Enterprise Pte Ltd"", ""refId"": 31597, ""address"": ""1 SOON LEE STREET #03-20 PIONEER CENTRE SINGAPORE 627605"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""country"": ""Singapore"", ""postalCode"": ""627605"", ""streetName"": ""SOON LEE STREET"", ""unitNumber"": ""20"", ""addressLine"": ""1 SOON LEE STREET #03-20 PIONEER CENTRE SINGAPORE 627605"", ""blockNumber"": ""1"", ""countryCode"": ""SG"", ""floorNumber"": ""03"", ""buildingName"": ""PIONEER CENTRE""}}",,,,,,,,,,,,,,,,,,,,
22674,F-2310-00911LGC-L,XAVIER CHEN,55 Serangoon North Avenue 4  #02-11 Singapore 555859,form_selected,26636,TenantEntity,landlord,Landlord,"{""name"": ""XAVIER CHEN"", ""refId"": 26636, ""address"": ""55 Serangoon North Avenue 4  #02-11 Singapore 555859"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""55 Serangoon North Avenue 4  #02-11 Singapore 555859"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""555859"", ""streetName"": ""Serangoon North Avenue 4"", ""unitNumber"": ""#02-11"", ""addressLine"": ""55 Serangoon North Avenue 4  #02-11 Singapore 555859"", ""blockNumber"": ""55"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
23056,F-2411-01383TKC-L,XENEX ENGINEERING & PROCESS PTE LTD,"1 Corporation Drive  #08-08, REVV Singapore 619775",form_selected,30161,TenantEntity,tenant,Tenant,"{""name"": ""XENEX ENGINEERING & PROCESS PTE LTD"", ""refId"": 30161, ""address"": ""1 Corporation Drive  #08-08, REVV Singapore 619775"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""1 Corporation Drive  #08-08, REVV Singapore 619775"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""619775"", ""streetName"": ""Corporation Drive"", ""unitNumber"": ""#08-08"", ""addressLine"": ""1 Corporation Drive  #08-08, REVV Singapore 619775"", ""blockNumber"": ""1"", ""floorNumber"": """", ""buildingName"": ""REVV""}}",,,,,,,,,,,,,,,,,,,,
21857,F-2203-00210NYM-L,XIN FEI INVESTMENT PTE LTD,69 TAI KENG PLACE  Singapore 534361,form_selected,27781,TenantEntity,landlord,Landlord,"{""name"": ""XIN FEI INVESTMENT PTE LTD"", ""refId"": 27781, ""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""534361"", ""streetName"": ""TAI KENG PLACE"", ""unitNumber"": """", ""addressLine"": ""69 TAI KENG PLACE  Singapore 534361"", ""blockNumber"": ""69"", ""floorNumber"": """", ""buildingName"": ""TAI KENG PLACE""}}",,,,,,,,,,,,,,,,,,,,
18930,F-2310-00848MKL-L,XIN FEI INVESTMENTS PTE LTD,69 TAI KENG PLACE  Singapore 534361,form_selected,27364,TenantEntity,landlord,Landlord,"{""name"": ""XIN FEI INVESTMENTS PTE LTD"", ""refId"": 27364, ""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""534361"", ""streetName"": ""TAI KENG PLACE"", ""unitNumber"": """", ""addressLine"": ""69 TAI KENG PLACE  Singapore 534361"", ""blockNumber"": ""69"", ""floorNumber"": """", ""buildingName"": ""TAI KENG PLACE""}}",,,,,,,,,,,,,,,,,,,,
18952,F-2505-00643MKL-L,XIN FEI INVESTMENTS PTE LTD,69 TAI KENG PLACE  Singapore 534361,form_selected,27364,TenantEntity,landlord,Landlord,"{""name"": ""XIN FEI INVESTMENTS PTE LTD"", ""refId"": 27364, ""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""534361"", ""streetName"": ""TAI KENG PLACE"", ""unitNumber"": """", ""addressLine"": ""69 TAI KENG PLACE  Singapore 534361"", ""blockNumber"": ""69"", ""floorNumber"": """", ""buildingName"": ""TAI KENG PLACE""}}",,,,,,,,,,,,,,,,,,,,
19003,F-2405-00581MKL-L,XIN FEI INVESTMENTS PTE LTD,69 TAI KENG PLACE  Singapore 534361,form_selected,27364,TenantEntity,landlord,Landlord,"{""name"": ""XIN FEI INVESTMENTS PTE LTD"", ""refId"": 27364, ""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""69 TAI KENG PLACE  Singapore 534361"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""534361"", ""streetName"": ""TAI KENG PLACE"", ""unitNumber"": """", ""addressLine"": ""69 TAI KENG PLACE  Singapore 534361"", ""blockNumber"": ""69"", ""floorNumber"": """", ""buildingName"": ""TAI KENG PLACE""}}",,,,,,,,,,,,,,,,,,,,
21780,F-2306-00440NYM-L,XIN FEI INVESTMENTS PTE. LTD.,"1 SOON LEE STREET  #05-11, PIONEER CENTRE Singapore 627605",form_selected,27781,TenantEntity,landlord,Landlord,"{""name"": ""XIN FEI INVESTMENTS PTE. LTD."", ""refId"": 27781, ""address"": ""1 SOON LEE STREET  #05-11, PIONEER CENTRE Singapore 627605"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""1 SOON LEE STREET  #05-11, PIONEER CENTRE Singapore 627605"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""627605"", ""streetName"": ""SOON LEE STREET"", ""unitNumber"": ""#05-11"", ""addressLine"": ""1 SOON LEE STREET  #05-11, PIONEER CENTRE Singapore 627605"", ""blockNumber"": ""1"", ""floorNumber"": """", ""buildingName"": ""PIONEER CENTRE""}}",,,,,,,,,,,,,,,,,,,,
19390,F-2505-00700CT-L,XING DAO INTERNATIONAL PTE LTD,"9 SCOTTS ROAD  #06-07, PACIFIC PLAZA Singapore 228210",form_selected,25187,TenantEntity,landlord,Landlord,"{""name"": ""XING DAO INTERNATIONAL PTE LTD"", ""refId"": 25187, ""address"": ""9 SCOTTS ROAD  #06-07, PACIFIC PLAZA Singapore 228210"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""9 SCOTTS ROAD  #06-07, PACIFIC PLAZA Singapore 228210"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""228210"", ""streetName"": ""SCOTTS ROAD"", ""unitNumber"": ""#06-07"", ""addressLine"": ""9 SCOTTS ROAD  #06-07, PACIFIC PLAZA Singapore 228210"", ""blockNumber"": ""9"", ""floorNumber"": """", ""buildingName"": ""PACIFIC PLAZA""}}",,,,,,,,,,,,,,,,,,,,
19036,F-2105-00175CRS-L,XING HWA DESIGN AND CONSTRUCTION PTE LTD,"5 SUNGEI KADUT STREET 2  #03-05, SUNGEI KADUT INDUSTRIAL ESTATE Singapore 729227",form_selected,25023,TenantEntity,landlord,Landlord,"{""name"": ""XING HWA DESIGN AND CONSTRUCTION PTE LTD"", ""refId"": 25023, ""address"": ""5 SUNGEI KADUT STREET 2  #03-05, SUNGEI KADUT INDUSTRIAL ESTATE Singapore 729227"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""5 SUNGEI KADUT STREET 2  #03-05, SUNGEI KADUT INDUSTRIAL ESTATE Singapore 729227"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""729227"", ""streetName"": ""SUNGEI KADUT STREET 2"", ""unitNumber"": ""#03-05"", ""addressLine"": ""5 SUNGEI KADUT STREET 2  #03-05, SUNGEI KADUT INDUSTRIAL ESTATE Singapore 729227"", ""blockNumber"": ""5"", ""floorNumber"": """", ""buildingName"": ""SUNGEI KADUT INDUSTRIAL ESTATE""}}",,,,,,,,,,,,,,,,,,,,
23294,F-2301-00036ZT-S,XINZHAN MATERIALS PTE LTD,"10 ADMIRALTY STREET  #02-81, NORTH LINK BUILDING Singapore 757695",form_selected,31071,TenantEntity,seller,Seller,"{""name"": ""XINZHAN MATERIALS PTE LTD"", ""refId"": 31071, ""address"": ""10 ADMIRALTY STREET  #02-81, NORTH LINK BUILDING Singapore 757695"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""10 ADMIRALTY STREET  #02-81, NORTH LINK BUILDING Singapore 757695"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""757695"", ""streetName"": ""ADMIRALTY STREET"", ""unitNumber"": ""#02-81"", ""addressLine"": ""10 ADMIRALTY STREET  #02-81, NORTH LINK BUILDING Singapore 757695"", ""blockNumber"": ""10"", ""floorNumber"": """", ""buildingName"": ""NORTH LINK BUILDING""}}",,,,,,,,,,,,,,,,,,,,
